nuclides,reactions,groups,xs
Pb205,"(n,gamma)",1,2.1499128088965667
Pb205,"(n,2n)",1,0.001796029871272094
Pb205,"(n,p)",1,1.7927639711530572e-06
Pb205,"(n,a)",1,3.455954835245663e-07
Pb205,"(n,3n)",1,1.2192024927152493e-06
Pb205,"(n,4n)",1,0.0
Pb205,fission,1,0.0
Pb206,"(n,gamma)",1,0.00866239900742202
Pb206,"(n,2n)",1,0.0012252434874068271
Pb206,"(n,p)",1,7.870018371904507e-07
Pb206,"(n,a)",1,1.8297711151640813e-07
Pb206,"(n,3n)",1,8.144615866877724e-07
Pb206,"(n,4n)",1,0.0
Pb206,fission,1,0.0
Pb207,"(n,gamma)",1,0.10707770355992552
Pb207,"(n,2n)",1,0.002308037063781678
Pb207,"(n,p)",1,6.478325204642659e-07
Pb207,"(n,a)",1,2.736093867607144e-07
Pb207,"(n,3n)",1,1.781357114721e-06
Pb207,"(n,4n)",1,0.0
Pb207,fission,1,0.0
Pb208,"(n,gamma)",1,0.0005105389432434572
Pb208,"(n,2n)",1,0.0015413867646562793
Pb208,"(n,p)",1,3.8759641966906995e-08
Pb208,"(n,a)",1,3.0807417929443135e-07
Pb208,"(n,3n)",1,1.7336510160047123e-06
Pb208,"(n,4n)",1,0.0
Pb208,fission,1,0.0
Bi209,"(n,gamma)",1,0.011856386328380465
Bi209,"(n,2n)",1,0.0017043981897817276
Bi209,"(n,p)",1,1.4994255557892886e-06
Bi209,"(n,a)",1,1.9805913633837083e-06
Bi209,"(n,3n)",1,2.246578800392031e-06
Bi209,"(n,4n)",1,0.0
Bi209,fission,1,0.0
Bi210_m1,"(n,gamma)",1,0.1805352771898001
Bi210_m1,"(n,2n)",1,0.007048111372811043
Bi210_m1,"(n,p)",1,5.316164992385785e-07
Bi210_m1,"(n,a)",1,0.00908826312140168
Bi210_m1,"(n,3n)",1,0.0
Bi210_m1,"(n,4n)",1,0.0
Bi210_m1,fission,1,0.0
Po208,"(n,gamma)",1,1.8317654697037151
Po208,"(n,2n)",1,0.001069556094679851
Po208,"(n,p)",1,2.6364481967390907e-05
Po208,"(n,a)",1,0.011802789835819562
Po208,"(n,3n)",1,4.842169397549055e-07
Po208,"(n,4n)",1,0.0
Po208,fission,1,0.0
Po209,"(n,gamma)",1,1.31814359743932
Po209,"(n,2n)",1,0.0014434985060154725
Po209,"(n,p)",1,3.4958489594380836e-06
Po209,"(n,a)",1,0.42606745213234376
Po209,"(n,3n)",1,0.0
Po209,"(n,4n)",1,0.0
Po209,fission,1,0.0
Po210,"(n,gamma)",1,0.004118882843403762
Po210,"(n,2n)",1,0.0013822098017858481
Po210,"(n,p)",1,8.612571219360229e-07
Po210,"(n,a)",1,0.00018781231418352345
Po210,"(n,3n)",1,1.5030911154646024e-06
Po210,"(n,4n)",1,0.0
Po210,fission,1,0.0
Ra223,"(n,gamma)",1,28.57150602401737
Ra223,"(n,2n)",1,0.018842187224573682
Ra223,"(n,p)",1,0.0
Ra223,"(n,a)",1,0.0
Ra223,"(n,3n)",1,7.410653016650701e-05
Ra223,"(n,4n)",1,2.056551091599516e-09
Ra223,fission,1,0.03977139419474752
Ra224,"(n,gamma)",1,2.449873945674866
Ra224,"(n,2n)",1,0.006933770996075721
Ra224,"(n,p)",1,0.0
Ra224,"(n,a)",1,0.0
Ra224,"(n,3n)",1,9.553941490816793e-05
Ra224,"(n,4n)",1,0.0
Ra224,fission,1,0.0
Ra225,"(n,gamma)",1,28.540897927497962
Ra225,"(n,2n)",1,0.02381668601101809
Ra225,"(n,p)",1,0.0
Ra225,"(n,a)",1,0.0
Ra225,"(n,3n)",1,0.00011264221954921043
Ra225,"(n,4n)",1,1.1703876161817525e-07
Ra225,fission,1,0.0
Ra226,"(n,gamma)",1,11.154563384738154
Ra226,"(n,2n)",1,0.0074680433467668676
Ra226,"(n,p)",1,0.0
Ra226,"(n,a)",1,0.0
Ra226,"(n,3n)",1,0.00013155286278841244
Ra226,"(n,4n)",1,1.56409276075942e-13
Ra226,fission,1,3.070319644919073e-05
Ac225,"(n,gamma)",1,39.825681861196806
Ac225,"(n,2n)",1,0.004225619938626237
Ac225,"(n,p)",1,0.0
Ac225,"(n,a)",1,0.0
Ac225,"(n,3n)",1,2.3824415085896428e-05
Ac225,"(n,4n)",1,0.0
Ac225,fission,1,0.00328035511887581
Ac226,"(n,gamma)",1,171.85989256958143
Ac226,"(n,2n)",1,0.011365186474169548
Ac226,"(n,p)",1,0.0
Ac226,"(n,a)",1,0.0
Ac226,"(n,3n)",1,2.851892542057838e-05
Ac226,"(n,4n)",1,3.988499363910517e-12
Ac226,fission,1,0.162152775710172
Ac227,"(n,gamma)",1,133.92300243902397
Ac227,"(n,2n)",1,0.004595294010910113
Ac227,"(n,p)",1,0.0
Ac227,"(n,a)",1,0.0
Ac227,"(n,3n)",1,3.265058082365599e-05
Ac227,"(n,4n)",1,0.0
Ac227,fission,1,0.001139711427586181
Th227,"(n,gamma)",1,71.67444388596815
Th227,"(n,2n)",1,0.00766233817642541
Th227,"(n,p)",1,0.0
Th227,"(n,a)",1,0.0
Th227,"(n,3n)",1,1.084690391339923e-05
Th227,"(n,4n)",1,0.0
Th227,fission,1,9.899437100714893
Th228,"(n,gamma)",1,45.88433662589488
Th228,"(n,2n)",1,0.0022709246150620366
Th228,"(n,p)",1,0.0
Th228,"(n,a)",1,0.0
Th228,"(n,3n)",1,1.5244528864070259e-05
Th228,"(n,4n)",1,0.0
Th228,fission,1,0.04288512735731785
Th229,"(n,gamma)",1,46.95305965246437
Th229,"(n,2n)",1,0.009436093890384117
Th229,"(n,p)",1,0.0
Th229,"(n,a)",1,0.0
Th229,"(n,3n)",1,1.5776922661064202e-05
Th229,"(n,4n)",1,6.119171706311235e-14
Th229,fission,1,3.587482167740675
Th230,"(n,gamma)",1,30.98928180132863
Th230,"(n,2n)",1,0.003560282021334419
Th230,"(n,p)",1,0.0
Th230,"(n,a)",1,0.0
Th230,"(n,3n)",1,2.2818218138307582e-05
Th230,"(n,4n)",1,0.0
Th230,fission,1,0.020469227381306344
Th231,"(n,gamma)",1,237.98494632705652
Th231,"(n,2n)",1,0.012020778131980292
Th231,"(n,p)",1,0.0
Th231,"(n,a)",1,0.0
Th231,"(n,3n)",1,2.9624604069628092e-05
Th231,"(n,4n)",1,4.3037332632859503e-11
Th231,fission,1,4.205713151441503
Th232,"(n,gamma)",1,3.4314948565232353
Th232,"(n,2n)",1,0.004842136291262202
Th232,"(n,p)",1,6.204565943967922e-08
Th232,"(n,a)",1,7.686024728004986e-08
Th232,"(n,3n)",1,4.654061099608647e-05
Th232,"(n,4n)",1,0.0
Th232,fission,1,0.007129261609814315
Th233,"(n,gamma)",1,188.28895171728584
Th233,"(n,2n)",1,0.018616796722445057
Th233,"(n,p)",1,0.0
Th233,"(n,a)",1,0.0
Th233,"(n,3n)",1,5.330347859744587e-05
Th233,"(n,4n)",1,7.310573640810629e-09
Th233,fission,1,1.4316149062535755
Th234,"(n,gamma)",1,1.1196795706651388
Th234,"(n,2n)",1,0.006761355484495638
Th234,"(n,p)",1,0.0
Th234,"(n,a)",1,0.0
Th234,"(n,3n)",1,7.555117679388915e-05
Th234,"(n,4n)",1,4.728745693347375e-19
Th234,fission,1,0.0033724009944680706
Pa229,"(n,gamma)",1,88.61741251215187
Pa229,"(n,2n)",1,0.0004996520826939672
Pa229,"(n,p)",1,0.0
Pa229,"(n,a)",1,0.0
Pa229,"(n,3n)",1,1.4558977504594925e-06
Pa229,"(n,4n)",1,0.0
Pa229,fission,1,0.43196586367036194
Pa230,"(n,gamma)",1,60.29960195068125
Pa230,"(n,2n)",1,0.0018721204709472978
Pa230,"(n,p)",1,0.0
Pa230,"(n,a)",1,0.0
Pa230,"(n,3n)",1,1.1140496914882442e-06
Pa230,"(n,4n)",1,0.0
Pa230,fission,1,65.25661231546981
Pa231,"(n,gamma)",1,67.22041719215211
Pa231,"(n,2n)",1,0.0014391651252267169
Pa231,"(n,p)",1,5.765334434553626e-07
Pa231,"(n,a)",1,0.0
Pa231,"(n,3n)",1,5.609959048048018e-06
Pa231,"(n,4n)",1,0.0
Pa231,fission,1,0.08415788580161343
Pa232,"(n,gamma)",1,82.98892852941897
Pa232,"(n,2n)",1,0.00587462405595576
Pa232,"(n,p)",1,0.0
Pa232,"(n,a)",1,0.0
Pa232,"(n,3n)",1,4.465597783189914e-06
Pa232,"(n,4n)",1,0.0
Pa232,fission,1,69.80456434178654
Pa233,"(n,gamma)",1,27.53500919744828
Pa233,"(n,2n)",1,0.0036361357319886077
Pa233,"(n,p)",1,3.0500850857497215e-07
Pa233,"(n,a)",1,0.0
Pa233,"(n,3n)",1,3.2494325622530036e-05
Pa233,"(n,4n)",1,0.0
Pa233,fission,1,0.02273808575462347
U230,"(n,gamma)",1,30.439572654642788
U230,"(n,2n)",1,5.1012177900621133e-05
U230,"(n,p)",1,0.0
U230,"(n,a)",1,0.0
U230,"(n,3n)",1,1.8515313714560212e-07
U230,"(n,4n)",1,0.0
U230,fission,1,4.9890570441816955
U231,"(n,gamma)",1,10.97230205165788
U231,"(n,2n)",1,0.0005933516627001049
U231,"(n,p)",1,0.0
U231,"(n,a)",1,0.0
U231,"(n,3n)",1,6.655633954475933e-08
U231,"(n,4n)",1,0.0
U231,fission,1,24.833656268759906
U232,"(n,gamma)",1,13.592978663326326
U232,"(n,2n)",1,0.0002474564026657569
U232,"(n,p)",1,0.0
U232,"(n,a)",1,0.0
U232,"(n,3n)",1,8.943076852626163e-07
U232,"(n,4n)",1,0.0
U232,fission,1,5.640223284619413
U233,"(n,gamma)",1,9.760383714679543
U233,"(n,2n)",1,0.0005380562821219083
U233,"(n,p)",1,0.0
U233,"(n,a)",1,0.0
U233,"(n,3n)",1,5.027697462026456e-07
U233,"(n,4n)",1,0.0
U233,fission,1,25.47429366752679
U234,"(n,gamma)",1,29.15905595061603
U234,"(n,2n)",1,0.0006542627893113327
U234,"(n,p)",1,0.0
U234,"(n,a)",1,0.0
U234,"(n,3n)",1,5.580835907830505e-07
U234,"(n,4n)",1,0.0
U234,fission,1,0.14017716718874726
U235,"(n,gamma)",1,16.816801518604127
U235,"(n,2n)",1,0.0035907077652223333
U235,"(n,p)",1,1.3518874935453225e-07
U235,"(n,a)",1,4.160550469662779e-05
U235,"(n,3n)",1,3.984134855785093e-06
U235,"(n,4n)",1,0.0
U235,fission,1,22.58537739635879
U236,"(n,gamma)",1,8.962780827200078
U236,"(n,2n)",1,0.0018689448649255038
U236,"(n,p)",1,0.0
U236,"(n,a)",1,0.0
U236,"(n,3n)",1,1.1646763579102359e-05
U236,"(n,4n)",1,0.0
U236,fission,1,0.09204979790420513
U237,"(n,gamma)",1,84.79465366393872
U237,"(n,2n)",1,0.011540650217048812
U237,"(n,p)",1,0.0
U237,"(n,a)",1,0.0
U237,"(n,3n)",1,1.3253192150699493e-05
U237,"(n,4n)",1,4.508503112129585e-10
U237,fission,1,0.4926558463812793
U238,"(n,gamma)",1,4.086929391756845
U238,"(n,2n)",1,0.004304476024346124
U238,"(n,p)",1,3.433600842414563e-08
U238,"(n,a)",1,3.823507123578262e-08
U238,"(n,3n)",1,3.181896090602082e-05
U238,"(n,4n)",1,0.0
U238,fission,1,0.029580423583358023
U239,"(n,gamma)",1,22.370410835209412
U239,"(n,2n)",1,0.018481777407226303
U239,"(n,p)",1,0.0
U239,"(n,a)",1,0.0
U239,"(n,3n)",1,3.757998673682447e-05
U239,"(n,4n)",1,2.1560457955730527e-08
U239,fission,1,4.116115442231846
U240,"(n,gamma)",1,34.94479223837785
U240,"(n,2n)",1,0.00580469695545816
U240,"(n,p)",1,0.0
U240,"(n,a)",1,0.0
U240,"(n,3n)",1,8.767786546684173e-05
U240,"(n,4n)",1,1.7339994019391176e-09
U240,fission,1,0.019762739066717015
U241,"(n,gamma)",1,73.19255649004462
U241,"(n,2n)",1,0.0227271517867193
U241,"(n,p)",1,0.0
U241,"(n,a)",1,0.0
U241,"(n,3n)",1,8.522778332058051e-05
U241,"(n,4n)",1,2.722098933777895e-07
U241,fission,1,0.07519631140319902
Np234,"(n,gamma)",1,16.464997143245917
Np234,"(n,2n)",1,0.00041159997983213504
Np234,"(n,p)",1,0.0
Np234,"(n,a)",1,0.0
Np234,"(n,3n)",1,1.0176046894924427e-09
Np234,"(n,4n)",1,0.0
Np234,fission,1,81.64941688269755
Np235,"(n,gamma)",1,54.77977118857748
Np235,"(n,2n)",1,0.00022113285437358183
Np235,"(n,p)",1,0.0
Np235,"(n,a)",1,0.0
Np235,"(n,3n)",1,2.837092596650984e-07
Np235,"(n,4n)",1,0.0
Np235,fission,1,5.847095475098427
Np236,"(n,gamma)",1,21.055970482609204
Np236,"(n,2n)",1,0.0008988457076577244
Np236,"(n,p)",1,0.0
Np236,"(n,a)",1,0.0
Np236,"(n,3n)",1,3.052523734025241e-07
Np236,"(n,4n)",1,0.0
Np236,fission,1,114.53719651680818
Np236_m1,"(n,gamma)",1,24.404580134077662
Np236_m1,"(n,2n)",1,0.0014754270158966667
Np236_m1,"(n,p)",1,0.0
Np236_m1,"(n,a)",1,0.0
Np236_m1,"(n,3n)",1,5.592353169113499e-07
Np236_m1,"(n,4n)",1,0.0
Np236_m1,fission,1,101.72035262505266
Np237,"(n,gamma)",1,46.48425309969805
Np237,"(n,2n)",1,0.0007546270625724213
Np237,"(n,p)",1,0.0
Np237,"(n,a)",1,0.0
Np237,"(n,3n)",1,2.0359640565271833e-06
Np237,"(n,4n)",1,0.0
Np237,fission,1,0.1525719275783282
Np238,"(n,gamma)",1,64.02562512855239
Np238,"(n,2n)",1,0.003740115187827719
Np238,"(n,p)",1,0.0
Np238,"(n,a)",1,0.0
Np238,"(n,3n)",1,3.0240255610936057e-06
Np238,"(n,4n)",1,8.958853478619791e-14
Np238,fission,1,90.10131071840014
Np239,"(n,gamma)",1,33.67976896778541
Np239,"(n,2n)",1,0.002678135557092148
Np239,"(n,p)",1,0.0
Np239,"(n,a)",1,0.0
Np239,"(n,3n)",1,1.3450977577372701e-05
Np239,"(n,4n)",1,0.0
Np239,fission,1,0.058659568208531604
Pu236,"(n,gamma)",1,9.961575707466613
Pu236,"(n,2n)",1,8.937321534426784e-05
Pu236,"(n,p)",1,0.0
Pu236,"(n,a)",1,0.0
Pu236,"(n,3n)",1,2.3192539564714943e-08
Pu236,"(n,4n)",1,0.0
Pu236,fission,1,12.324514062282278
Pu237,"(n,gamma)",1,29.997820386236214
Pu237,"(n,2n)",1,0.00037948616416415775
Pu237,"(n,p)",1,0.0
Pu237,"(n,a)",1,0.0
Pu237,"(n,3n)",1,3.671496510563994e-08
Pu237,"(n,4n)",1,0.0
Pu237,fission,1,93.4306531196259
Pu238,"(n,gamma)",1,50.223809645692796
Pu238,"(n,2n)",1,0.00010872473993581951
Pu238,"(n,p)",1,0.0
Pu238,"(n,a)",1,0.0
Pu238,"(n,3n)",1,6.206809285206121e-07
Pu238,"(n,4n)",1,0.0
Pu238,fission,1,0.9411137968602179
Pu239,"(n,gamma)",1,75.50874844245963
Pu239,"(n,2n)",1,0.0011068388522423238
Pu239,"(n,p)",1,0.0
Pu239,"(n,a)",1,0.0
Pu239,"(n,3n)",1,3.163481649761684e-06
Pu239,"(n,4n)",1,0.0
Pu239,fission,1,42.62336999565158
Pu240,"(n,gamma)",1,263.1853045749515
Pu240,"(n,2n)",1,0.0009717547707170566
Pu240,"(n,p)",1,0.0
Pu240,"(n,a)",1,0.0
Pu240,"(n,3n)",1,3.1823778158175176e-06
Pu240,"(n,4n)",1,0.0
Pu240,fission,1,0.17764839889962253
Pu241,"(n,gamma)",1,62.93562864470266
Pu241,"(n,2n)",1,0.006010967868630763
Pu241,"(n,p)",1,0.0
Pu241,"(n,a)",1,0.0
Pu241,"(n,3n)",1,1.2061463976130741e-05
Pu241,"(n,4n)",1,0.0
Pu241,fission,1,48.255040696314914
Pu242,"(n,gamma)",1,31.462016310312986
Pu242,"(n,2n)",1,0.001839000181627453
Pu242,"(n,p)",1,0.0
Pu242,"(n,a)",1,0.0
Pu242,"(n,3n)",1,9.737015903251332e-06
Pu242,"(n,4n)",1,0.0
Pu242,fission,1,0.12541796516089276
Pu243,"(n,gamma)",1,20.8528111797895
Pu243,"(n,2n)",1,0.014899392663702314
Pu243,"(n,p)",1,0.0
Pu243,"(n,a)",1,0.0
Pu243,"(n,3n)",1,0.00014296819391522515
Pu243,"(n,4n)",1,1.6177864447932205e-06
Pu243,fission,1,11.984349635990032
Pu244,"(n,gamma)",1,1.575591062861972
Pu244,"(n,2n)",1,0.003567812893292544
Pu244,"(n,p)",1,0.0
Pu244,"(n,a)",1,0.0
Pu244,"(n,3n)",1,2.2594472527293807e-05
Pu244,"(n,4n)",1,1.1131312962902795e-09
Pu244,fission,1,0.11006937204736346
Pu245,"(n,gamma)",1,10.256019062901025
Pu245,"(n,2n)",1,0.020225809145463403
Pu245,"(n,p)",1,1.2322123256160831e-08
Pu245,"(n,a)",1,1.3894390867146063e-05
Pu245,"(n,3n)",1,0.0
Pu245,"(n,4n)",1,0.0
Pu245,fission,1,0.025817103667266975
Pu246,"(n,gamma)",1,12.566719763089434
Pu246,"(n,2n)",1,0.00631090689613245
Pu246,"(n,p)",1,0.0
Pu246,"(n,a)",1,0.0
Pu246,"(n,3n)",1,5.413899561013064e-05
Pu246,"(n,4n)",1,7.021737918041916e-10
Pu246,fission,1,0.05720991500889889
Am240,"(n,gamma)",1,43.51977564844459
Am240,"(n,2n)",1,0.0002543187898196549
Am240,"(n,p)",1,0.0
Am240,"(n,a)",1,0.0
Am240,"(n,3n)",1,4.0000885366926734e-08
Am240,"(n,4n)",1,0.0
Am240,fission,1,63.68356964341728
Am241,"(n,gamma)",1,172.09782201624483
Am241,"(n,2n)",1,0.00036127969599183474
Am241,"(n,p)",1,0.0
Am241,"(n,a)",1,0.0
Am241,"(n,3n)",1,1.6031509723755373e-06
Am241,"(n,4n)",1,0.0
Am241,fission,1,0.382909546541358
Am242,"(n,gamma)",1,38.26012144416639
Am242,"(n,2n)",1,0.001730045003855778
Am242,"(n,p)",1,0.0
Am242,"(n,a)",1,0.0
Am242,"(n,3n)",1,1.0793996813041302e-07
Am242,"(n,4n)",1,0.0
Am242,fission,1,96.0362328769183
Am242_m1,"(n,gamma)",1,203.5103089126982
Am242_m1,"(n,2n)",1,0.0015064080772342052
Am242_m1,"(n,p)",1,0.0
Am242_m1,"(n,a)",1,0.0
Am242_m1,"(n,3n)",1,1.1219542774118842e-07
Am242_m1,"(n,4n)",1,0.0
Am242_m1,fission,1,289.90463421084326
Am243,"(n,gamma)",1,64.55888314646462
Am243,"(n,2n)",1,0.0005431251674053728
Am243,"(n,p)",1,0.0
Am243,"(n,a)",1,0.0
Am243,"(n,3n)",1,2.4646218569564893e-06
Am243,"(n,4n)",1,0.0
Am243,fission,1,0.12975756757030546
Am244,"(n,gamma)",1,92.6686113461511
Am244,"(n,2n)",1,0.006672222375702479
Am244,"(n,p)",1,0.0
Am244,"(n,a)",1,0.0
Am244,"(n,3n)",1,2.5775950467672645e-05
Am244,"(n,4n)",1,7.444885764654252e-10
Am244,fission,1,98.28944168067471
Am244_m1,"(n,gamma)",1,73.39961603885895
Am244_m1,"(n,2n)",1,0.006671819778524795
Am244_m1,"(n,p)",1,0.0
Am244_m1,"(n,a)",1,0.0
Am244_m1,"(n,3n)",1,2.5775950467672645e-05
Am244_m1,"(n,4n)",1,7.444885764654252e-10
Am244_m1,fission,1,80.70656077959553
Cm240,"(n,gamma)",1,14.327849807154466
Cm240,"(n,2n)",1,2.6316603646640134e-05
Cm240,"(n,p)",1,0.0
Cm240,"(n,a)",1,0.0
Cm240,"(n,3n)",1,3.287927859685099e-09
Cm240,"(n,4n)",1,0.0
Cm240,fission,1,2.69647164429726
Cm241,"(n,gamma)",1,28.878163075064354
Cm241,"(n,2n)",1,0.000611771040978407
Cm241,"(n,p)",1,0.0
Cm241,"(n,a)",1,0.0
Cm241,"(n,3n)",1,1.3042716915242724e-08
Cm241,"(n,4n)",1,0.0
Cm241,fission,1,42.934649346106625
Cm242,"(n,gamma)",1,6.24490867897644
Cm242,"(n,2n)",1,0.0002780609002040397
Cm242,"(n,p)",1,0.0
Cm242,"(n,a)",1,0.0
Cm242,"(n,3n)",1,6.105215790051243e-08
Cm242,"(n,4n)",1,0.0
Cm242,fission,1,0.4767941290884975
Cm243,"(n,gamma)",1,22.1700607906211
Cm243,"(n,2n)",1,0.0010216332822006184
Cm243,"(n,p)",1,0.0
Cm243,"(n,a)",1,0.0
Cm243,"(n,3n)",1,4.3269857795838843e-07
Cm243,"(n,4n)",1,0.0
Cm243,fission,1,34.09555457156935
Cm244,"(n,gamma)",1,18.153602660041223
Cm244,"(n,2n)",1,0.0006384298763359237
Cm244,"(n,p)",1,0.0
Cm244,"(n,a)",1,0.0
Cm244,"(n,3n)",1,1.354719527242689e-06
Cm244,"(n,4n)",1,0.0
Cm244,fission,1,0.2843871884907273
Cm245,"(n,gamma)",1,41.801538499668084
Cm245,"(n,2n)",1,0.002291321365909017
Cm245,"(n,p)",1,0.0
Cm245,"(n,a)",1,0.0
Cm245,"(n,3n)",1,1.5648821379473318e-06
Cm245,"(n,4n)",1,0.0
Cm245,fission,1,69.0998334616104
Cm246,"(n,gamma)",1,3.2562636708365225
Cm246,"(n,2n)",1,0.001618109034830201
Cm246,"(n,p)",1,0.0
Cm246,"(n,a)",1,0.0
Cm246,"(n,3n)",1,4.312177118499263e-06
Cm246,"(n,4n)",1,0.0
Cm246,fission,1,0.1586770713926643
Cm247,"(n,gamma)",1,21.260660296508654
Cm247,"(n,2n)",1,0.004037020221071611
Cm247,"(n,p)",1,0.0
Cm247,"(n,a)",1,0.0
Cm247,"(n,3n)",1,5.2867258558965895e-06
Cm247,"(n,4n)",1,9.044458166831737e-24
Cm247,fission,1,11.152011168890422
Cm248,"(n,gamma)",1,7.242729468643736
Cm248,"(n,2n)",1,0.00264616053340612
Cm248,"(n,p)",1,0.0
Cm248,"(n,a)",1,0.0
Cm248,"(n,3n)",1,1.4061316803630321e-05
Cm248,"(n,4n)",1,8.444421766120345e-12
Cm248,fission,1,0.1621515675423253
Cm249,"(n,gamma)",1,1.6841453778551905
Cm249,"(n,2n)",1,0.01018659732230373
Cm249,"(n,p)",1,0.0
Cm249,"(n,a)",1,0.0
Cm249,"(n,3n)",1,2.2814248010753192e-05
Cm249,"(n,4n)",1,7.267504916886827e-09
Cm249,fission,1,3.811515442838244
Cm250,"(n,gamma)",1,33.96889420990524
Cm250,"(n,2n)",1,0.006379666509829303
Cm250,"(n,p)",1,0.0
Cm250,"(n,a)",1,0.0
Cm250,"(n,3n)",1,5.3963516381108187e-05
Cm250,"(n,4n)",1,4.109802054166723e-10
Cm250,fission,1,0.07024212222409361
Bk245,"(n,gamma)",1,167.8075241360473
Bk245,"(n,2n)",1,0.0004047645162782393
Bk245,"(n,p)",1,0.0
Bk245,"(n,a)",1,0.0
Bk245,"(n,3n)",1,8.147374083266998e-08
Bk245,"(n,4n)",1,0.0
Bk245,fission,1,0.22664609202175606
Bk246,"(n,gamma)",1,101.93288936203598
Bk246,"(n,2n)",1,0.0015009487196321295
Bk246,"(n,p)",1,0.0
Bk246,"(n,a)",1,0.0
Bk246,"(n,3n)",1,2.7832365025949995e-07
Bk246,"(n,4n)",1,0.0
Bk246,fission,1,72.03742015982215
Bk247,"(n,gamma)",1,156.19061221267373
Bk247,"(n,2n)",1,0.0011415853429797844
Bk247,"(n,p)",1,0.0
Bk247,"(n,a)",1,0.0
Bk247,"(n,3n)",1,1.2852235842152516e-06
Bk247,"(n,4n)",1,0.0
Bk247,fission,1,0.23316405469465112
Bk248,"(n,gamma)",1,125.70222793775037
Bk248,"(n,2n)",1,0.0026127203091689697
Bk248,"(n,p)",1,0.0
Bk248,"(n,a)",1,0.0
Bk248,"(n,3n)",1,1.1649364097427919e-06
Bk248,"(n,4n)",1,0.0
Bk248,fission,1,79.7468943709253
Bk249,"(n,gamma)",1,320.99283667312085
Bk249,"(n,2n)",1,0.0008107053433832925
Bk249,"(n,p)",1,0.0
Bk249,"(n,a)",1,0.0
Bk249,"(n,3n)",1,2.131436841898087e-06
Bk249,"(n,4n)",1,0.0
Bk249,fission,1,0.6130759888342128
Bk250,"(n,gamma)",1,118.54007406535085
Bk250,"(n,2n)",1,0.010069456503656558
Bk250,"(n,p)",1,0.0
Bk250,"(n,a)",1,0.0
Bk250,"(n,3n)",1,5.603272571308468e-06
Bk250,"(n,4n)",1,3.337020847443203e-10
Bk250,fission,1,40.69374088735822
Cf246,"(n,gamma)",1,247.2253534714642
Cf246,"(n,2n)",1,8.152622579344925e-05
Cf246,"(n,p)",1,0.0
Cf246,"(n,a)",1,0.0
Cf246,"(n,3n)",1,1.2844667804550746e-07
Cf246,"(n,4n)",1,0.0
Cf246,fission,1,55.47942326423251
Cf247,"(n,gamma)",1,28.51812948958025
Cf247,"(n,2n)",1,0.0005021226300393242
Cf247,"(n,p)",1,1.9286661986457367e-07
Cf247,"(n,a)",1,190.1528460731411
Cf247,"(n,3n)",1,0.0
Cf247,"(n,4n)",1,0.0
Cf247,fission,1,0.34992478281312916
Cf248,"(n,gamma)",1,246.64840084292118
Cf248,"(n,2n)",1,0.00046542826432924674
Cf248,"(n,p)",1,0.0
Cf248,"(n,a)",1,0.0
Cf248,"(n,3n)",1,7.168440429796196e-07
Cf248,"(n,4n)",1,0.0
Cf248,fission,1,27.79825470462806
Cf249,"(n,gamma)",1,83.55437229631495
Cf249,"(n,2n)",1,0.0020655847200757925
Cf249,"(n,p)",1,0.0
Cf249,"(n,a)",1,0.0
Cf249,"(n,3n)",1,1.1105941406409066e-06
Cf249,"(n,4n)",1,0.0
Cf249,fission,1,74.96205804659922
Cf250,"(n,gamma)",1,623.3609980295712
Cf250,"(n,2n)",1,0.0007097801249100397
Cf250,"(n,p)",1,0.0
Cf250,"(n,a)",1,0.0
Cf250,"(n,3n)",1,1.89289957861067e-06
Cf250,"(n,4n)",1,0.0
Cf250,fission,1,4.4876301495033015
Cf251,"(n,gamma)",1,525.3362715845759
Cf251,"(n,2n)",1,0.005202297317727269
Cf251,"(n,p)",1,0.0
Cf251,"(n,a)",1,0.0
Cf251,"(n,3n)",1,2.3339276820130164e-06
Cf251,"(n,4n)",1,8.361811490116743e-13
Cf251,fission,1,251.01778841689102
Cf252,"(n,gamma)",1,3.828726353356576
Cf252,"(n,2n)",1,0.0013169059037055912
Cf252,"(n,p)",1,0.0
Cf252,"(n,a)",1,0.0
Cf252,"(n,3n)",1,7.054523587576712e-06
Cf252,"(n,4n)",1,0.0
Cf252,fission,1,2.2169707683842113
Cf253,"(n,gamma)",1,19.880260584228587
Cf253,"(n,2n)",1,0.0035318058993753813
Cf253,"(n,p)",1,0.0
Cf253,"(n,a)",1,0.0
Cf253,"(n,3n)",1,9.621265223469626e-06
Cf253,"(n,4n)",1,3.852239876477728e-09
Cf253,fission,1,54.66634040356946
Cf254,"(n,gamma)",1,1.6220878090726847
Cf254,"(n,2n)",1,0.002932320936525136
Cf254,"(n,p)",1,0.0
Cf254,"(n,a)",1,0.0
Cf254,"(n,3n)",1,8.09922635824274e-06
Cf254,"(n,4n)",1,2.92771446775021e-11
Cf254,fission,1,1.0506559320087066
Es251,"(n,gamma)",1,60.685972268470884
Es251,"(n,2n)",1,0.0002839757698725632
Es251,"(n,p)",1,0.0
Es251,"(n,a)",1,0.0
Es251,"(n,3n)",1,1.7572257554894788e-07
Es251,"(n,4n)",1,0.0
Es251,fission,1,1.84189201538595
Es252,"(n,gamma)",1,32.74191008750151
Es252,"(n,2n)",1,0.0044266854170218915
Es252,"(n,p)",1,0.0
Es252,"(n,a)",1,0.0
